"Id","MSZoning","LotFrontage","Neighborhood","Condition1","BldgType","OverallQual","YearBuilt","YearRemodAdd","BsmtFinSF1","TotalBsmtSF","Heating","CentralAir","Electrical","X1stFlrSF","GrLivArea","BsmtFullBath","FullBath","BedroomAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","MoSold","YrSold","SalePrice","Electrical_imp","TotalBaths","CentralAirnum","HeatingQCnum"
1254,"RL",68,"Veenker","Norm","1Fam",7,1974,2003,125,1192,"GasA","Y","SBrkr",1516,2167,1,2,3,9,2,2,518,220,47,7,2007,294000,FALSE,4,2,3
1255,"RL",60,"Edwards","Norm","1Fam",7,2003,2004,0,746,"GasA","Y","SBrkr",760,1656,0,2,3,7,1,2,397,178,128,7,2008,165400,FALSE,3,2,1
1256,"RM",52,"BrkSide","Norm","1Fam",6,1931,1950,425,884,"GasA","Y","FuseA",959,1367,0,1,3,6,1,1,560,0,0,11,2007,127500,FALSE,1,2,3
1257,"RL",91,"NoRidge","Norm","1Fam",8,1994,1994,1314,1986,"GasA","Y","SBrkr",1987,1987,1,2,2,7,1,2,691,262,36,8,2008,301500,FALSE,3,2,1
1258,"RL",56,"Edwards","Feedr","1Fam",5,1922,1950,0,864,"GasA","Y","SBrkr",864,864,0,1,2,4,0,0,0,0,96,7,2009,99900,FALSE,1,2,1
1259,"RL",59,"Gilbert","Norm","1Fam",7,2005,2005,655,856,"GasA","Y","SBrkr",1166,1166,1,2,2,5,0,2,400,212,0,7,2008,190000,FALSE,3,2,1
1260,"RL",65,"NAmes","Norm","1Fam",6,1969,1969,602,1054,"GasA","Y","SBrkr",1054,1054,1,1,3,6,0,2,460,180,0,7,2008,151000,FALSE,3,2,2
1261,"RL",65,"Gilbert","RRAn","1Fam",6,1999,1999,0,841,"GasA","Y","SBrkr",892,1675,0,2,3,7,1,2,502,0,103,6,2009,181000,FALSE,3,2,1
1262,"RL",80,"NAmes","Norm","1Fam",5,1956,1956,504,1050,"GasA","Y","SBrkr",1050,1050,0,1,2,5,0,1,338,0,0,6,2009,128900,FALSE,1,2,2
1263,"RL",80,"ClearCr","Norm","1Fam",4,1957,1989,0,1104,"GasA","Y","FuseA",1104,1788,1,1,5,8,2,1,304,120,0,11,2009,161500,FALSE,2,2,1
1264,"RL",60,"BrkSide","Norm","1Fam",6,1919,1950,0,764,"GasA","Y","FuseA",1060,1824,0,1,3,8,1,2,520,0,0,7,2007,180500,FALSE,1,2,1
1265,"RH",34,"NAmes","Norm","TwnhsE",6,1998,1999,266,1405,"GasA","Y","SBrkr",1337,1337,1,2,2,5,0,2,511,144,68,8,2008,181000,FALSE,3,2,1
1266,"FV",35,"Somerst","Norm","TwnhsE",7,1999,1999,450,691,"GasA","Y","SBrkr",713,1452,1,2,3,6,0,2,506,0,34,3,2006,183900,FALSE,4,2,1
1267,"RM",60,"OldTown","Feedr","2fmCon",7,1910,1950,0,925,"GasA","N","FuseF",964,1889,0,1,4,9,1,1,308,0,0,1,2007,122000,FALSE,2,1,3
1270,"RL",78,"NAmes","Feedr","1Fam",5,1958,1958,460,874,"GasW","Y","FuseA",874,1524,0,1,3,7,0,1,315,0,0,7,2007,144000,FALSE,2,2,3
1271,"RL",80,"ClearCr","Norm","1Fam",7,1979,1979,1258,1332,"GasA","Y","SBrkr",1332,1524,2,0,0,4,1,2,586,268,0,4,2010,260000,FALSE,3,2,3
1272,"RL",80,"NWAmes","PosN","1Fam",6,1968,1968,0,1489,"GasA","Y","SBrkr",1489,1489,0,2,3,7,1,2,462,0,0,8,2009,185750,FALSE,2,2,2
1273,"RL",71,"Sawyer","Norm","1Fam",5,1965,1965,560,935,"GasA","Y","SBrkr",935,935,1,1,3,5,0,1,288,180,0,11,2006,137000,FALSE,2,2,3
1274,"RL",124,"Edwards","Norm","1Fam",6,1959,2006,719,1019,"GasA","Y","SBrkr",1357,1357,1,1,2,5,1,1,312,0,0,5,2008,177000,FALSE,2,2,2
1275,"RL",53,"Crawfor","Norm","1Fam",5,1910,2003,0,661,"GasA","Y","SBrkr",661,1250,0,2,3,8,1,2,552,242,0,11,2007,139000,FALSE,2,2,1
1276,"RL",95,"NAmes","Feedr","Duplex",5,1948,1950,220,928,"GasA","Y","FuseA",928,1920,0,2,4,10,0,2,400,0,0,7,2007,137000,FALSE,2,2,2
1277,"RL",80,"NWAmes","Norm","1Fam",6,1972,1972,593,723,"GasA","Y","SBrkr",735,1395,0,1,3,6,1,2,497,294,116,12,2009,162000,FALSE,3,2,3
1278,"RL",80,"NWAmes","Norm","1Fam",6,1967,1976,528,1680,"GasA","Y","SBrkr",1724,1724,1,1,3,7,1,2,480,0,0,6,2009,197900,FALSE,3,2,4
1279,"RL",75,"CollgCr","Norm","1Fam",8,2002,2002,804,1128,"GasA","Y","SBrkr",1128,2031,1,2,3,7,1,2,577,0,211,3,2008,237000,FALSE,4,2,1
1280,"C (all)",60,"IDOTRR","Norm","1Fam",4,1920,1950,0,698,"GasA","Y","FuseA",698,1128,0,1,2,6,0,2,528,30,0,4,2010,68400,FALSE,1,2,3
1281,"RL",67,"CollgCr","Norm","1Fam",7,2002,2002,788,1573,"GasA","Y","SBrkr",1573,1573,1,2,3,6,0,2,544,0,72,3,2009,227000,FALSE,3,2,1
1282,"RL",50,"Timber","Norm","1Fam",7,1990,1990,1053,1309,"GasA","Y","SBrkr",1339,1339,1,2,2,6,1,2,484,0,58,7,2006,180000,FALSE,3,2,3
1283,"RL",61,"CollgCr","Norm","1Fam",5,1977,2008,532,1040,"GasA","Y","SBrkr",1040,1040,0,2,3,5,0,2,484,0,0,9,2009,150500,FALSE,2,2,3
1284,"RL",94,"Mitchel","Norm","Duplex",6,1971,1971,0,912,"GasA","Y","SBrkr",912,1824,0,2,4,8,0,0,0,128,0,4,2010,139000,FALSE,4,2,3
1285,"RL",50,"SWISU","Feedr","1Fam",6,1919,1990,0,804,"GasA","Y","SBrkr",1699,2447,0,2,4,10,1,1,336,272,0,3,2010,169000,FALSE,2,2,1
1286,"RM",50,"BrkSide","Norm","1Fam",6,1939,1950,0,780,"GasA","Y","FuseF",825,1412,0,1,4,6,1,1,280,45,0,5,2009,132500,FALSE,1,2,1
1287,"RL",80,"NWAmes","Feedr","1Fam",6,1963,1963,569,1328,"GasA","Y","SBrkr",1328,1328,1,1,3,6,2,2,528,0,26,6,2010,143000,FALSE,3,2,3
1288,"RL",80,"ClearCr","Norm","1Fam",5,1964,1964,812,1624,"GasA","Y","SBrkr",1582,1582,0,2,4,7,0,2,390,168,198,6,2006,190000,FALSE,3,2,4
1289,"RL",40,"StoneBr","Norm","TwnhsE",8,2000,2000,1158,1501,"GasA","Y","SBrkr",1659,1659,1,2,2,5,1,2,499,212,59,10,2009,278000,FALSE,3,2,1
1290,"RL",86,"NridgHt","Norm","1Fam",8,2006,2006,0,1085,"GasA","Y","SBrkr",1120,1970,0,2,3,8,1,3,753,177,74,10,2006,281000,FALSE,3,2,1
1291,"RL",73,"NAmes","Norm","1Fam",5,1964,1964,1014,1152,"GasA","Y","SBrkr",1152,1152,1,1,3,6,1,2,484,227,0,4,2010,180500,FALSE,2,2,3
1292,"RM",21,"BrDale","Norm","Twnhs",5,1972,1972,231,630,"GasA","Y","SBrkr",630,1302,0,2,3,6,0,1,264,185,0,2,2009,119500,FALSE,3,2,3
1293,"RM",60,"OldTown","Norm","1Fam",5,1892,1965,0,994,"GasA","N","SBrkr",1378,2372,0,2,4,11,0,1,432,0,287,12,2009,107500,FALSE,2,1,3
1294,"RL",78,"NWAmes","Norm","1Fam",7,1976,1976,194,832,"GasA","Y","SBrkr",832,1664,0,2,4,8,1,2,528,0,28,3,2006,162900,FALSE,3,2,3
1295,"RL",60,"Edwards","Norm","1Fam",5,1955,1990,167,864,"GasA","Y","SBrkr",864,864,1,1,2,5,0,2,572,0,0,4,2006,115000,FALSE,2,2,3
1296,"RL",70,"NAmes","Feedr","1Fam",5,1968,1968,1016,1052,"GasA","Y","SBrkr",1052,1052,1,1,3,5,0,1,288,356,0,11,2006,138500,FALSE,3,2,2
1297,"RL",80,"NAmes","Norm","1Fam",5,1963,1963,776,1120,"GasA","Y","SBrkr",1128,1128,1,2,3,6,0,2,525,192,20,12,2008,155000,FALSE,3,2,2
1298,"RM",35,"Edwards","Norm","TwnhsE",6,2005,2006,547,547,"GasA","Y","SBrkr",1072,1072,1,2,2,5,0,2,525,0,44,6,2006,140000,FALSE,3,2,2
1299,"RL",313,"Edwards","Feedr","1Fam",10,2008,2008,5644,6110,"GasA","Y","SBrkr",4692,5642,2,2,3,12,3,2,1418,214,292,1,2008,160000,FALSE,5,2,1
1300,"RL",75,"NAmes","Norm","1Fam",5,1959,1994,340,1246,"GasA","Y","SBrkr",1246,1246,1,1,3,6,0,1,305,218,0,5,2010,154000,FALSE,3,2,1
1301,"RL",65,"Gilbert","Norm","1Fam",7,1999,1999,694,978,"GasA","Y","SBrkr",1005,1983,0,2,3,9,1,2,490,0,0,5,2009,225000,FALSE,3,2,1
1302,"RL",74,"Crawfor","Norm","1Fam",6,1942,1950,547,771,"GasA","Y","SBrkr",753,1494,0,1,3,7,2,1,213,0,0,11,2009,177500,FALSE,1,2,4
1303,"RL",92,"NoRidge","Norm","1Fam",8,1994,1994,740,1165,"GasA","Y","SBrkr",1203,2526,1,2,4,8,1,3,844,309,78,12,2006,290000,FALSE,4,2,1
1304,"RL",73,"Somerst","Norm","1Fam",7,2005,2005,0,1616,"GasA","Y","SBrkr",1616,1616,0,2,3,7,0,3,834,208,59,4,2006,232000,FALSE,2,2,1
1305,"RM",32,"Edwards","Norm","TwnhsE",7,2004,2004,0,976,"GasA","Y","SBrkr",976,1708,0,2,3,7,0,2,380,0,40,4,2006,130000,FALSE,2,2,1
1306,"RL",108,"NridgHt","Norm","1Fam",9,2006,2007,1572,1652,"GasA","Y","SBrkr",1652,1652,1,2,2,6,2,2,840,404,102,11,2009,325000,FALSE,3,2,1
1307,"RL",48,"NridgHt","Norm","TwnhsE",7,2005,2006,0,1368,"GasA","Y","SBrkr",1368,1368,0,2,2,6,1,2,474,132,35,9,2006,202500,FALSE,2,2,1
1308,"RL",60,"CollgCr","Norm","1Fam",5,1994,1995,746,990,"GasA","Y","SBrkr",990,990,1,1,3,5,0,2,480,0,64,5,2009,138000,FALSE,2,2,1
1309,"RM",100,"OldTown","Norm","1Fam",5,1948,2005,144,924,"GasA","Y","SBrkr",1122,1122,1,1,2,6,0,2,528,0,36,5,2008,147000,FALSE,2,2,1
1310,"RL",66.5,"SawyerW","Norm","1Fam",6,1991,1991,1200,1278,"GasA","Y","SBrkr",1294,1294,1,2,3,6,0,2,496,112,51,6,2008,179200,FALSE,3,2,2
1311,"RL",100,"Crawfor","PosA","1Fam",7,1959,2002,1406,1902,"GasA","Y","SBrkr",1902,1902,1,2,3,7,2,2,567,0,207,5,2010,335000,FALSE,3,2,3
1312,"RL",68,"CollgCr","Norm","1Fam",7,2005,2007,925,1274,"GasA","Y","SBrkr",1274,1274,1,2,3,6,0,2,508,264,98,1,2007,203000,FALSE,3,2,1
1313,"RL",91,"NoRidge","Norm","1Fam",8,1990,1990,482,1453,"GasA","Y","SBrkr",1453,2810,0,2,4,9,1,2,750,500,0,6,2007,302000,FALSE,3,2,1
1314,"RL",108,"NoRidge","Norm","1Fam",9,1999,1999,0,1393,"GasA","Y","SBrkr",1422,2599,0,2,4,10,1,3,779,668,30,5,2010,333168,FALSE,3,2,1
1315,"RL",60,"Edwards","Norm","1Fam",4,1954,1954,732,948,"GasA","Y","SBrkr",948,948,1,1,3,5,1,1,280,0,36,10,2007,119000,FALSE,2,2,1
1316,"RL",85,"NAmes","Norm","1Fam",6,1969,1969,500,952,"GasA","Y","SBrkr",1092,2112,0,2,4,9,2,2,576,280,0,6,2008,206900,FALSE,3,2,3
1317,"RL",61,"CollgCr","Norm","1Fam",8,2008,2008,0,1622,"GasA","Y","SBrkr",1630,1630,1,2,3,8,1,3,860,172,42,1,2009,295493,FALSE,3,2,1
1318,"FV",47,"Somerst","Norm","TwnhsE",7,2006,2007,0,1352,"GasA","Y","SBrkr",1352,1352,0,2,2,5,1,2,466,0,241,4,2007,208900,FALSE,2,2,1
1319,"RL",70,"CollgCr","Norm","1Fam",8,2001,2002,0,1753,"GasA","Y","SBrkr",1787,1787,0,2,3,7,1,3,748,198,150,8,2006,275000,FALSE,2,2,1
1320,"RL",75,"Edwards","Norm","1Fam",4,1954,1954,492,864,"GasA","Y","SBrkr",948,948,0,1,3,5,0,1,248,0,0,2,2007,111000,FALSE,1,2,1
1321,"RL",70,"NAmes","Norm","1Fam",6,1957,1957,189,1478,"GasA","Y","SBrkr",1478,1478,1,1,3,6,2,2,442,114,0,6,2009,156500,FALSE,3,2,2
1322,"RL",52,"BrkSide","Feedr","1Fam",3,1949,1950,0,0,"Floor","N","SBrkr",720,720,0,1,2,4,0,1,287,0,0,7,2008,72500,FALSE,1,1,3
1323,"RL",107,"NoRidge","Norm","1Fam",7,1992,1992,674,750,"GasA","Y","SBrkr",1061,1923,1,2,3,8,1,2,564,240,39,6,2010,190000,FALSE,4,2,1
1324,"RL",50,"BrkSide","Norm","1Fam",4,1940,1950,280,420,"GasA","Y","SBrkr",708,708,0,1,2,5,0,0,0,164,0,12,2009,82500,FALSE,1,2,2
1325,"RL",75,"Somerst","Norm","1Fam",8,2006,2007,0,1795,"GasA","Y","SBrkr",1795,1795,0,2,2,7,1,3,895,0,49,2,2007,147000,FALSE,2,2,1
1326,"RM",40,"IDOTRR","Norm","1Fam",4,1922,1950,0,796,"GasA","N","SBrkr",796,796,0,1,2,5,0,0,0,0,0,1,2008,55000,FALSE,1,1,4
1327,"RH",70,"Edwards","Norm","1Fam",3,1931,2006,544,544,"GasA","Y","SBrkr",774,774,0,1,3,6,0,0,0,0,0,5,2007,79000,FALSE,1,2,1
1328,"RL",60,"Mitchel","Norm","1Fam",5,1982,2008,641,816,"GasA","Y","SBrkr",816,816,0,1,3,5,1,1,264,0,0,10,2008,130500,FALSE,2,2,1
1329,"RM",60,"OldTown","Norm","1Fam",6,1920,1950,493,1510,"GasW","Y","SBrkr",1584,2792,0,2,5,8,2,2,520,0,547,6,2008,256000,FALSE,2,2,1
1330,"RL",63,"Gilbert","Norm","1Fam",7,1998,1998,0,935,"GasA","Y","SBrkr",955,1632,0,2,3,8,1,2,462,0,28,6,2006,176500,FALSE,3,2,2
1331,"RL",85,"Somerst","Norm","1Fam",8,2006,2006,0,1588,"GasA","Y","SBrkr",1588,1588,0,2,3,7,1,3,825,144,45,12,2007,227000,FALSE,2,2,1
1332,"RL",55,"CollgCr","Norm","1Fam",5,1976,1976,483,911,"GasA","Y","SBrkr",954,954,0,1,3,6,0,2,576,0,0,7,2006,132500,FALSE,1,2,2
1333,"RL",67,"Edwards","Norm","1Fam",4,1938,1958,690,816,"GasA","Y","SBrkr",816,816,1,1,2,3,1,1,288,0,0,5,2009,100000,FALSE,2,2,1
1334,"RM",60,"IDOTRR","Norm","1Fam",5,1938,1995,0,803,"GasA","Y","SBrkr",803,1360,0,1,2,6,0,1,297,0,65,7,2006,125500,FALSE,2,2,1
1335,"RM",24,"BrDale","Norm","TwnhsE",5,1970,1970,765,765,"GasA","Y","SBrkr",765,1365,0,1,3,7,0,2,440,0,36,5,2009,125000,FALSE,2,2,3
1336,"RL",80,"NWAmes","Norm","1Fam",6,1977,1977,686,1350,"GasA","Y","SBrkr",1334,1334,0,2,2,6,1,2,630,0,16,4,2009,167900,FALSE,3,2,3
1337,"RL",87,"NWAmes","Feedr","Duplex",5,1973,1973,0,1656,"GasA","Y","SBrkr",1656,1656,0,2,4,8,0,2,506,0,211,11,2008,135000,FALSE,2,2,3
1338,"RM",153,"OldTown","Feedr","1Fam",4,1941,1950,0,693,"Grav","N","FuseA",693,693,0,1,2,4,0,0,0,0,20,3,2006,52500,FALSE,1,1,4
1339,"RL",95,"CollgCr","Norm","1Fam",7,2002,2002,700,916,"GasA","Y","SBrkr",920,1861,1,2,3,8,0,2,492,146,91,6,2006,200000,FALSE,4,2,1
1340,"RL",120,"CollgCr","Norm","1Fam",5,1972,1972,360,864,"GasA","Y","SBrkr",864,864,0,1,3,5,0,1,288,0,0,6,2006,128500,FALSE,1,2,1
1341,"RL",70,"NAmes","Norm","1Fam",4,1971,1971,0,858,"GasA","Y","SBrkr",872,872,0,1,3,5,0,4,480,0,0,6,2007,123000,FALSE,1,2,3
1342,"RL",66,"SawyerW","RRAe","1Fam",6,2003,2004,814,1114,"GasA","Y","SBrkr",1114,1114,1,1,3,6,0,2,576,0,78,7,2008,155000,FALSE,2,2,1
1343,"RL",70,"CollgCr","Norm","1Fam",8,2002,2002,0,1284,"GasA","Y","SBrkr",1284,2169,0,2,3,7,1,2,647,192,87,8,2007,228500,FALSE,3,2,1
1344,"RL",57,"Crawfor","Norm","1Fam",6,1928,1950,0,896,"GasA","Y","SBrkr",1172,1913,0,1,3,9,1,2,342,0,0,3,2009,177000,FALSE,2,2,2
1345,"RL",85,"CollgCr","Norm","1Fam",7,2006,2006,0,728,"GasA","Y","SBrkr",728,1456,0,2,3,8,1,2,440,0,0,7,2007,155835,FALSE,3,2,1
1346,"RM",50,"OldTown","Norm","1Fam",4,1920,1950,250,960,"GasA","Y","FuseA",960,960,0,1,2,5,0,1,308,0,0,7,2007,108500,FALSE,1,2,2
1347,"RL",80,"NWAmes","PosN","1Fam",7,1968,2003,297,1568,"GasA","Y","SBrkr",2156,2156,0,2,3,9,1,2,508,0,80,6,2006,262500,FALSE,2,2,3
1348,"RL",93,"Timber","Norm","1Fam",8,2006,2007,80,1732,"GasA","Y","SBrkr",1776,1776,1,2,3,7,1,3,712,0,0,5,2007,283463,FALSE,3,2,1
1349,"RL",66.5,"SawyerW","Norm","1Fam",7,1998,1998,1443,1482,"GasA","Y","SBrkr",1494,1494,1,2,3,5,1,2,514,402,25,8,2007,215000,FALSE,3,2,1
1351,"RL",91,"NAmes","Artery","Duplex",5,1969,1969,500,1248,"GasA","Y","SBrkr",1338,2634,1,2,6,12,0,4,968,0,0,8,2009,200000,FALSE,6,2,3
1352,"RL",70,"NAmes","Norm","1Fam",6,1962,1962,319,858,"GasA","Y","SBrkr",858,1716,0,1,4,8,1,2,490,0,84,3,2008,171000,FALSE,2,2,1
1353,"RM",50,"BrkSide","Norm","1Fam",6,1937,2000,0,698,"GasA","Y","SBrkr",786,1176,0,1,2,4,0,2,624,210,0,7,2009,134900,FALSE,1,2,3
1355,"RL",70,"CollgCr","Norm","1Fam",7,2000,2000,735,992,"GasA","Y","SBrkr",992,1865,1,2,3,7,1,3,839,0,184,6,2008,235000,FALSE,4,2,1
1356,"RL",102,"NWAmes","Norm","1Fam",7,1968,1992,0,570,"GasA","Y","SBrkr",1222,1920,0,3,4,8,1,2,487,0,98,9,2006,170000,FALSE,3,2,2
1357,"RL",73,"NAmes","Norm","1Fam",5,1966,1966,340,864,"GasA","Y","SBrkr",892,892,0,1,3,5,0,1,264,0,0,10,2008,110000,FALSE,1,2,3
1358,"RL",73,"NAmes","Norm","1Fam",5,1971,2008,734,1078,"GasA","Y","SBrkr",1078,1078,1,1,3,6,1,2,500,0,0,4,2010,149900,FALSE,3,2,1
1359,"FV",73.5,"Somerst","Norm","Twnhs",6,2000,2000,378,756,"GasA","Y","SBrkr",769,1573,0,2,3,5,0,2,440,0,32,6,2010,177500,FALSE,3,2,1
1360,"RL",129,"NridgHt","Norm","1Fam",9,2004,2005,1447,1980,"GasA","Y","SBrkr",1980,1980,1,2,3,8,1,3,770,194,45,9,2006,315000,FALSE,3,2,1
1361,"RL",51,"SWISU","Feedr","1Fam",5,1921,1998,0,612,"GasA","Y","SBrkr",990,2601,0,3,4,8,0,2,621,183,0,5,2008,189000,FALSE,4,2,1
1362,"RL",124,"StoneBr","Norm","1Fam",7,2005,2005,1274,1530,"GasA","Y","SBrkr",1530,1530,1,2,3,7,1,2,430,168,36,6,2009,260000,FALSE,3,2,1
1363,"RL",73,"NAmes","Feedr","1Fam",4,1920,2007,0,715,"GasA","Y","SBrkr",1281,1738,0,2,4,7,1,1,368,55,0,6,2009,104900,FALSE,2,2,2
1364,"RL",73,"Gilbert","Norm","1Fam",6,2006,2007,0,616,"GasA","Y","SBrkr",616,1412,0,2,3,6,1,2,432,0,36,3,2007,156932,FALSE,3,2,1
1365,"FV",30,"Somerst","Norm","TwnhsE",7,2005,2005,0,600,"GasA","Y","SBrkr",520,1200,0,2,2,4,0,2,480,0,166,4,2006,144152,FALSE,3,2,1
1366,"FV",73.5,"Somerst","Norm","1Fam",7,2000,2000,533,814,"GasA","Y","SBrkr",814,1674,1,2,3,7,0,2,663,0,96,1,2010,216000,FALSE,4,2,1
1367,"RL",68,"CollgCr","Norm","1Fam",7,1999,1999,633,873,"GasA","Y","SBrkr",882,1790,1,2,3,7,0,2,588,0,88,6,2008,193000,FALSE,4,2,1
1368,"RM",41,"MeadowV","Norm","TwnhsE",5,1977,1977,548,757,"GasA","Y","SBrkr",925,1475,0,2,4,6,1,1,336,104,26,7,2006,127000,FALSE,2,2,1
1369,"RM",70,"CollgCr","Norm","TwnhsE",6,2003,2004,685,848,"GasA","Y","SBrkr",848,848,1,1,1,4,0,2,420,140,0,6,2009,144000,FALSE,2,2,1
1370,"RL",48,"CollgCr","Norm","1Fam",8,2003,2003,370,1657,"GasA","Y","SBrkr",1668,1668,1,2,3,8,1,2,502,0,262,5,2010,232000,FALSE,3,2,1
1371,"RL",90,"OldTown","Artery","1Fam",4,1920,1950,315,840,"GasA","Y","SBrkr",840,1374,0,1,2,6,0,1,338,0,0,10,2009,105000,FALSE,1,2,1
1372,"RL",80,"NAmes","Norm","1Fam",6,1955,1996,831,992,"GasA","Y","SBrkr",1661,1661,1,1,3,8,1,1,377,0,28,10,2008,165500,FALSE,2,2,2
1373,"RL",75,"CollgCr","Norm","1Fam",7,1998,1998,975,1108,"GasA","Y","SBrkr",1108,2097,1,2,3,8,1,2,583,253,170,6,2006,274300,FALSE,4,2,1
1375,"FV",85,"Somerst","Norm","1Fam",7,2005,2005,0,1026,"GasA","Y","SBrkr",1026,1958,0,2,3,9,1,3,936,154,210,7,2008,250000,FALSE,3,2,1
1376,"RL",89,"Timber","Norm","1Fam",8,2007,2007,0,1571,"GasA","Y","SBrkr",1571,1571,0,2,3,7,1,3,722,100,36,12,2007,239000,FALSE,2,2,1
1377,"RL",52,"SWISU","Norm","1Fam",6,1930,1950,384,768,"GasA","N","SBrkr",790,790,0,1,2,4,0,1,160,0,141,4,2008,91000,FALSE,1,1,3
1378,"RL",60,"Edwards","Norm","1Fam",5,1941,1960,408,984,"GasA","Y","SBrkr",984,1604,0,2,3,6,0,2,660,0,68,7,2009,117000,FALSE,2,2,1
1379,"RM",21,"BrDale","Norm","Twnhs",6,1973,1973,309,483,"GasA","Y","SBrkr",483,987,0,1,2,5,0,1,264,72,0,6,2006,83000,FALSE,2,2,3
1380,"RL",73,"Timber","Norm","1Fam",5,2006,2007,0,384,"GasA","Y","SBrkr",754,1394,0,2,3,7,0,2,400,100,0,5,2008,167500,TRUE,3,2,2
1381,"RL",45,"Edwards","Norm","1Fam",3,1914,1950,203,864,"GasA","N","FuseF",864,864,1,1,2,5,0,1,200,0,0,6,2010,58500,FALSE,2,1,3
1382,"RL",73,"NAmes","Norm","1Fam",6,1970,1970,865,1205,"GasA","Y","SBrkr",2117,2117,0,2,4,7,2,2,550,0,42,5,2008,237500,FALSE,3,2,1
1383,"RM",60,"OldTown","Norm","1Fam",7,1920,1950,0,596,"GasA","Y","SBrkr",998,1762,1,1,4,8,0,2,576,36,0,10,2006,157000,FALSE,3,2,1
1384,"RL",71,"Sawyer","Norm","1Fam",5,1918,2007,0,816,"GasA","Y","SBrkr",1416,1416,0,2,3,7,0,2,576,0,0,8,2007,112000,FALSE,2,2,1
1385,"RL",60,"Edwards","Norm","1Fam",6,1939,1950,204,560,"GasA","Y","SBrkr",698,1258,0,1,2,6,0,1,280,0,0,10,2009,105000,FALSE,1,2,3
1386,"RM",40,"IDOTRR","Norm","1Fam",4,1922,2007,735,796,"GasA","Y","SBrkr",796,1154,1,1,3,7,0,1,240,0,96,5,2010,125500,FALSE,2,2,2
1387,"RL",80,"NWAmes","RRAn","1Fam",7,1978,1978,790,1392,"GasA","Y","SBrkr",1392,2784,1,3,5,12,2,2,564,0,112,7,2006,250000,FALSE,5,2,3
1388,"RM",60,"OldTown","Artery","1Fam",6,1916,1950,168,714,"GasW","N","SBrkr",1664,2526,0,2,5,10,1,1,216,88,15,8,2007,136000,FALSE,2,1,3
1390,"RM",60,"BrkSide","Norm","1Fam",6,1941,1950,375,735,"GasA","Y","SBrkr",869,1218,0,1,3,6,1,2,440,0,0,3,2007,131000,FALSE,2,2,1
1391,"RL",70,"CollgCr","Norm","1Fam",7,2000,2000,1400,1525,"GasA","Y","SBrkr",1525,1525,1,2,3,6,0,2,541,219,36,9,2006,235000,FALSE,3,2,1
1392,"RL",65,"NAmes","Norm","Duplex",5,1967,1967,0,1584,"GasA","Y","SBrkr",1584,1584,0,2,4,8,0,3,792,0,152,4,2009,124000,FALSE,2,2,3
1393,"RL",68,"NAmes","Norm","1Fam",5,1967,1967,769,864,"GasA","Y","SBrkr",900,900,1,1,3,6,1,1,288,175,144,12,2006,123000,FALSE,2,2,3
1394,"RM",60,"OldTown","Norm","2fmCon",6,1905,2000,0,482,"GasA","N","SBrkr",1221,1912,0,2,3,7,1,2,672,0,25,4,2008,163000,FALSE,2,1,1
1395,"RL",53,"Blmngtn","Norm","TwnhsE",7,2006,2006,1070,1356,"GasA","Y","SBrkr",1500,1500,1,2,2,6,1,3,648,161,20,10,2006,246578,FALSE,3,2,1
1396,"RL",88,"Timber","Norm","1Fam",8,2005,2006,0,1094,"GasA","Y","SBrkr",1133,2482,0,2,4,9,1,3,642,144,39,2,2007,281213,FALSE,3,2,1
1397,"RL",85,"Timber","Norm","1Fam",5,1948,1950,353,747,"GasA","Y","SBrkr",1687,1687,1,1,3,7,2,2,572,0,0,6,2010,160000,FALSE,2,2,3
1398,"RM",51,"BrkSide","Norm","1Fam",5,1920,2004,0,939,"GasA","Y","SBrkr",939,1513,0,1,4,8,0,1,180,24,0,5,2007,137500,FALSE,2,2,1
1399,"RL",60,"NAmes","Norm","1Fam",5,1950,1982,180,1208,"GasA","Y","FuseA",1136,1904,1,1,3,7,0,1,240,0,0,5,2009,138000,FALSE,3,2,2
1400,"RL",51,"SWISU","Norm","1Fam",6,1925,1990,264,976,"GasA","Y","SBrkr",1160,1608,0,2,3,7,1,1,216,147,16,10,2009,137450,FALSE,3,2,1
1401,"RM",50,"BrkSide","Norm","1Fam",6,1929,1950,0,862,"GasA","Y","SBrkr",950,1158,0,1,3,5,1,1,208,0,0,7,2008,120000,FALSE,1,2,3
1402,"RL",62,"Gilbert","Norm","1Fam",6,2004,2004,759,839,"GasA","Y","SBrkr",864,1593,1,2,3,8,1,2,398,100,75,4,2008,193000,FALSE,4,2,1
1403,"RL",64,"CollgCr","Norm","1Fam",7,2006,2006,0,1286,"GasA","Y","SBrkr",1294,1294,0,2,2,6,1,2,662,168,55,7,2006,193879,FALSE,2,2,1
1404,"RL",49,"Somerst","RRAn","1Fam",8,2007,2007,929,1485,"GasA","Y","SBrkr",1464,1464,1,2,3,6,0,3,754,168,160,8,2007,282922,FALSE,3,2,1
1405,"RL",60,"OldTown","Artery","1Fam",3,1915,1950,0,672,"GasA","Y","SBrkr",694,1214,0,1,3,6,0,3,936,216,0,1,2006,105000,FALSE,1,2,3
